detector,stream,learner,drift_type,params,fp,tp,fn,precision,recall,episode_recall,f1,mdt,far,ar,n_episodes,n_alarms
CUSUM,Posture,HoeffdingTree,GRADUAL,"{'min_n_instances': 500, 'lambda_': 100, 'delta': 0.002}",110,5,45,0.043478260869565216,0.1,0.1,0.06060606060606061,2006.4,1.1,1.15,50,115
CUSUM,Rialto,HoeffdingTree,GRADUAL,"{'min_n_instances': 500, 'lambda_': 100, 'delta': 0.002}",160,8,42,0.047619047619047616,0.16,0.16,0.07339449541284404,864.25,1.9452887537993921,2.0425531914893615,50,168
CUSUM,GasSensorArray,HoeffdingTree,GRADUAL,"{'min_n_instances': 500, 'lambda_': 100, 'delta': 0.002}",22,14,36,0.3888888888888889,0.28,0.28,0.32558139534883723,512.0,1.5815959741193386,2.5880661394680087,50,36
CUSUM,NOAA,HoeffdingTree,GRADUAL,"{'min_n_instances': 500, 'lambda_': 100, 'delta': 0.002}",36,8,42,0.18181818181818182,0.16,0.16,0.1702127659574468,923.25,1.9824880224681976,2.4230409163500193,50,44
CUSUM,Asfault,HoeffdingTree,GRADUAL,"{'min_n_instances': 500, 'lambda_': 100, 'delta': 0.002}",9,0,50,0.0,0.0,0.0,0.0,,1.0510335162910196,1.0510335162910196,50,9
CUSUM,Electricity,HoeffdingTree,GRADUAL,"{'min_n_instances': 300, 'lambda_': 1000, 'delta': 0.0001}",11,0,50,0.0,0.0,0.0,0.0,,0.24276129943502825,0.24276129943502825,50,11
CUSUM,Covtype,HoeffdingTree,GRADUAL,"{'min_n_instances': 300, 'lambda_': 1000, 'delta': 0.0001}",33,2,48,0.05714285714285714,0.04,0.04,0.04705882352941177,1897.5,0.33,0.35,50,35
CUSUM,Posture,HoeffdingTree,GRADUAL,"{'min_n_instances': 300, 'lambda_': 1000, 'delta': 0.0001}",8,0,50,0.0,0.0,0.0,0.0,,0.08,0.08,50,8
CUSUM,Rialto,HoeffdingTree,GRADUAL,"{'min_n_instances': 300, 'lambda_': 1000, 'delta': 0.0001}",36,1,49,0.02702702702702703,0.02,0.02,0.022988505747126433,211.0,0.43768996960486317,0.44984802431610943,50,37
CUSUM,GasSensorArray,HoeffdingTree,GRADUAL,"{'min_n_instances': 300, 'lambda_': 1000, 'delta': 0.0001}",0,0,50,0.0,0.0,0.0,0.0,,0.0,0.0,50,0
